code_insee_commune_actualise,etiquette_dpe,etiquette_ges,type_batiment,annee_construction,surface_habitable_logement,consommation_energie_primaire,date_reception_dpe,region_code,source
94239,E,E,maison,1982,91.5,361.0,2024-03-13,11,simule_distributions_ademe_2023
77217,E,G,maison,1991,44.1,518.0,2024-03-13,11,simule_distributions_ademe_2023
91032,C,F,appartement,1989,56.8,287.0,2024-03-13,11,simule_distributions_ademe_2023
92162,A,D,appartement,1992,63.4,54.0,2024-03-13,11,simule_distributions_ademe_2023
92053,F,E,appartement,1928,41.7,698.0,2024-03-14,11,simule_distributions_ademe_2023
93333,D,D,appartement,1967,64.4,167.0,2024-03-14,11,simule_distributions_ademe_2023
95140,E,G,maison,1992,192.3,344.0,2024-03-14,11,simule_distributions_ademe_2023
78164,D,F,maison,1990,99.1,195.0,2024-03-14,11,simule_distributions_ademe_2023
93306,F,B,appartement,1959,42.7,551.0,2024-03-15,11,simule_distributions_ademe_2023
78163,E,B,appartement,1993,54.4,601.0,2024-03-15,11,simule_distributions_ademe_2023
77179,C,E,appartement,2007,75.3,307.0,2024-03-15,11,simule_distributions_ademe_2023
93298,E,D,appartement,1974,104.1,592.0,2024-03-15,11,simule_distributions_ademe_2023
93324,D,B,appartement,1971,125.9,193.0,2024-03-16,11,simule_distributions_ademe_2023
94320,F,G,appartement,1923,154.1,471.0,2024-03-16,11,simule_distributions_ademe_2023
77248,D,C,maison,1988,22.1,271.0,2024-03-16,11,simule_distributions_ademe_2023
91242,B,F,maison,2007,70.2,75.0,2024-03-16,11,simule_distributions_ademe_2023
95019,E,C,maison,1973,91.8,594.0,2024-03-17,11,simule_distributions_ademe_2023
91243,D,D,maison,1974,90.1,305.0,2024-03-17,11,simule_distributions_ademe_2023
78386,B,D,maison,2004,52.4,138.0,2024-03-17,11,simule_distributions_ademe_2023
95150,F,G,maison,1924,49.7,454.0,2024-03-17,11,simule_distributions_ademe_2023
94076,D,D,appartement,1966,117.2,314.0,2024-03-18,11,simule_distributions_ademe_2023
92054,E,E,appartement,1973,166.8,398.0,2024-03-18,11,simule_distributions_ademe_2023
78085,G,E,appartement,1958,100.3,361.0,2024-03-18,11,simule_distributions_ademe_2023
94389,E,E,maison,1982,68.3,436.0,2024-03-18,11,simule_distributions_ademe_2023
91114,E,F,maison,1968,132.9,652.0,2024-03-19,11,simule_distributions_ademe_2023
78114,D,D,maison,1979,47.7,178.0,2024-03-19,11,simule_distributions_ademe_2023
77015,E,D,maison,1968,106.3,605.0,2024-03-19,11,simule_distributions_ademe_2023
93156,D,E,maison,1984,31.1,256.0,2024-03-19,11,simule_distributions_ademe_2023
93324,D,E,appartement,1989,50.1,233.0,2024-03-20,11,simule_distributions_ademe_2023
95143,C,F,maison,2001,53.2,178.0,2024-03-20,11,simule_distributions_ademe_2023
95102,B,E,maison,2017,222.8,113.0,2024-03-20,11,simule_distributions_ademe_2023
77097,D,B,maison,1983,35.6,189.0,2024-03-20,11,simule_distributions_ademe_2023
95035,D,F,appartement,1980,54.4,171.0,2024-03-21,11,simule_distributions_ademe_2023
94151,C,G,appartement,2011,81.6,208.0,2024-03-21,11,simule_distributions_ademe_2023
95362,F,F,appartement,1951,66.0,573.0,2024-03-21,11,simule_distributions_ademe_2023
91088,A,G,maison,2005,111.7,133.0,2024-03-22,11,simule_distributions_ademe_2023
95207,E,F,maison,1982,193.0,546.0,2024-03-22,11,simule_distributions_ademe_2023
75091,D,F,appartement,1975,50.5,264.0,2024-03-22,11,simule_distributions_ademe_2023
94079,C,G,appartement,2000,85.8,287.0,2024-03-22,11,simule_distributions_ademe_2023
94205,C,G,maison,1991,32.9,262.0,2024-03-23,11,simule_distributions_ademe_2023
78335,E,A,appartement,1977,84.4,374.0,2024-03-23,11,simule_distributions_ademe_2023
93335,D,E,appartement,1972,64.3,277.0,2024-03-23,11,simule_distributions_ademe_2023
75005,C,E,maison,2016,100.6,302.0,2024-03-23,11,simule_distributions_ademe_2023
77260,E,D,maison,1980,52.8,653.0,2024-03-24,11,simule_distributions_ademe_2023
92011,A,F,maison,2011,78.0,99.0,2024-03-24,11,simule_distributions_ademe_2023
95161,F,C,appartement,1971,79.9,423.0,2024-03-24,11,simule_distributions_ademe_2023
95119,D,F,appartement,1966,43.7,161.0,2024-03-24,11,simule_distributions_ademe_2023
91309,F,D,appartement,1935,72.2,586.0,2024-03-25,11,simule_distributions_ademe_2023
78181,E,E,appartement,1984,57.8,554.0,2024-03-25,11,simule_distributions_ademe_2023
91176,E,C,maison,1977,139.5,432.0,2024-03-25,11,simule_distributions_ademe_2023
93064,D,G,appartement,1986,92.3,201.0,2024-03-25,11,simule_distributions_ademe_2023
95303,G,D,maison,1932,37.3,566.0,2024-03-26,11,simule_distributions_ademe_2023
92008,C,G,appartement,1988,21.2,271.0,2024-03-26,11,simule_distributions_ademe_2023
78217,D,F,appartement,1977,148.6,247.0,2024-03-26,11,simule_distributions_ademe_2023
95100,E,F,maison,1987,45.5,579.0,2024-03-26,11,simule_distributions_ademe_2023
77265,C,C,appartement,2018,93.2,271.0,2024-03-27,11,simule_distributions_ademe_2023
95155,E,D,maison,1993,91.1,437.0,2024-03-27,11,simule_distributions_ademe_2023
77291,A,D,appartement,2014,65.5,102.0,2024-03-27,11,simule_distributions_ademe_2023
78337,F,F,maison,1955,73.0,455.0,2024-03-27,11,simule_distributions_ademe_2023
92239,C,B,appartement,2003,136.4,215.0,2024-03-28,11,simule_distributions_ademe_2023
91165,C,D,appartement,1985,45.0,323.0,2024-03-28,11,simule_distributions_ademe_2023
94145,G,B,appartement,1920,78.9,441.0,2024-03-28,11,simule_distributions_ademe_2023
91339,G,D,maison,1937,56.5,652.0,2024-03-28,11,simule_distributions_ademe_2023
78032,B,F,appartement,2014,81.2,133.0,2024-03-29,11,simule_distributions_ademe_2023
78229,D,D,immeuble,1976,71.6,198.0,2024-03-29,11,simule_distributions_ademe_2023
92339,C,E,appartement,2008,57.8,220.0,2024-03-29,11,simule_distributions_ademe_2023
91311,G,F,maison,1944,28.8,485.0,2024-03-29,11,simule_distributions_ademe_2023
93337,A,F,appartement,2019,63.0,64.0,2024-03-30,11,simule_distributions_ademe_2023
95315,C,D,appartement,1988,42.8,166.0,2024-03-30,11,simule_distributions_ademe_2023
91388,C,E,appartement,2016,49.2,316.0,2024-03-30,11,simule_distributions_ademe_2023
94269,D,F,maison,1992,40.1,159.0,2024-03-30,11,simule_distributions_ademe_2023
93101,F,F,maison,1955,103.5,420.0,2024-03-31,11,simule_distributions_ademe_2023
95296,B,D,maison,1997,56.4,78.0,2024-03-31,11,simule_distributions_ademe_2023
93002,F,E,appartement,1954,68.8,383.0,2024-03-31,11,simule_distributions_ademe_2023
93209,E,F,appartement,1974,52.2,594.0,2024-03-31,11,simule_distributions_ademe_2023
91330,F,D,maison,1953,41.0,697.0,2024-04-01,11,simule_distributions_ademe_2023
77163,F,G,appartement,1939,97.8,510.0,2024-04-01,11,simule_distributions_ademe_2023
95033,D,F,maison,1986,45.7,174.0,2024-04-01,11,simule_distributions_ademe_2023
95224,F,C,appartement,1951,53.6,520.0,2024-04-02,11,simule_distributions_ademe_2023
93308,E,F,appartement,1989,42.3,542.0,2024-04-02,11,simule_distributions_ademe_2023
94018,G,E,maison,1974,123.9,410.0,2024-04-02,11,simule_distributions_ademe_2023
94239,C,E,appartement,1991,94.7,246.0,2024-04-02,11,simule_distributions_ademe_2023
78378,B,C,appartement,1998,19.8,82.0,2024-04-03,11,simule_distributions_ademe_2023
95261,F,D,maison,1952,107.2,403.0,2024-04-03,11,simule_distributions_ademe_2023
77366,E,G,appartement,1975,60.9,648.0,2024-04-03,11,simule_distributions_ademe_2023
93051,E,G,appartement,1991,26.7,629.0,2024-04-03,11,simule_distributions_ademe_2023
94202,F,B,appartement,1949,121.0,644.0,2024-04-04,11,simule_distributions_ademe_2023
77058,E,E,appartement,1979,54.5,362.0,2024-04-04,11,simule_distributions_ademe_2023
92088,F,F,appartement,1957,101.3,483.0,2024-04-04,11,simule_distributions_ademe_2023
93223,D,A,maison,1986,174.1,234.0,2024-04-04,11,simule_distributions_ademe_2023
91221,D,E,appartement,1967,53.4,165.0,2024-04-05,11,simule_distributions_ademe_2023
94165,B,F,maison,2015,99.4,131.0,2024-04-05,11,simule_distributions_ademe_2023
94204,C,G,maison,1989,63.2,223.0,2024-04-05,11,simule_distributions_ademe_2023
91064,A,D,appartement,2012,168.2,137.0,2024-04-05,11,simule_distributions_ademe_2023
77105,G,E,maison,1945,55.7,656.0,2024-04-06,11,simule_distributions_ademe_2023
91377,E,B,appartement,1989,98.4,502.0,2024-04-06,11,simule_distributions_ademe_2023
95073,D,G,appartement,1965,93.3,191.0,2024-04-06,11,simule_distributions_ademe_2023
77345,A,C,appartement,1986,60.6,114.0,2024-04-06,11,simule_distributions_ademe_2023
93396,D,F,maison,1971,46.5,267.0,2024-04-07,11,simule_distributions_ademe_2023
75104,C,F,maison,2004,38.3,204.0,2024-04-07,11,simule_distributions_ademe_2023
78104,E,D,maison,1983,50.9,652.0,2024-04-07,11,simule_distributions_ademe_2023
91108,D,C,appartement,1983,55.9,237.0,2024-04-07,11,simule_distributions_ademe_2023
95366,D,F,appartement,1976,57.1,257.0,2024-04-08,11,simule_distributions_ademe_2023
95391,D,F,appartement,1989,45.4,170.0,2024-04-08,11,simule_distributions_ademe_2023
92077,A,D,appartement,2017,33.2,145.0,2024-04-08,11,simule_distributions_ademe_2023
77025,C,B,appartement,2019,88.1,321.0,2024-04-08,11,simule_distributions_ademe_2023
94045,F,C,maison,1945,63.3,670.0,2024-04-09,11,simule_distributions_ademe_2023
92094,G,D,maison,1940,100.1,405.0,2024-04-09,11,simule_distributions_ademe_2023
78162,E,C,maison,1988,36.6,586.0,2024-04-09,11,simule_distributions_ademe_2023
91060,E,A,maison,1981,67.7,426.0,2024-04-09,11,simule_distributions_ademe_2023
92188,A,E,maison,1996,40.9,150.0,2024-04-10,11,simule_distributions_ademe_2023
92331,F,E,maison,1922,27.0,485.0,2024-04-10,11,simule_distributions_ademe_2023
91361,C,E,maison,2019,62.5,311.0,2024-04-10,11,simule_distributions_ademe_2023
92178,E,D,appartement,1973,48.8,586.0,2024-04-10,11,simule_distributions_ademe_2023
91048,E,E,appartement,1979,53.2,626.0,2024-04-11,11,simule_distributions_ademe_2023
95058,E,D,maison,1967,38.1,430.0,2024-04-11,11,simule_distributions_ademe_2023
92045,D,F,maison,1990,193.5,291.0,2024-04-11,11,simule_distributions_ademe_2023
92246,F,G,appartement,1955,66.0,594.0,2024-04-11,11,simule_distributions_ademe_2023
92209,D,D,maison,1969,26.0,216.0,2024-04-12,11,simule_distributions_ademe_2023
91289,F,F,maison,1920,18.0,483.0,2024-04-12,11,simule_distributions_ademe_2023
95343,D,C,maison,1983,122.1,317.0,2024-04-12,11,simule_distributions_ademe_2023
78296,D,C,maison,1968,76.9,276.0,2024-04-13,11,simule_distributions_ademe_2023
92269,C,G,maison,1998,73.2,232.0,2024-04-13,11,simule_distributions_ademe_2023
94392,D,E,maison,1972,34.7,255.0,2024-04-13,11,simule_distributions_ademe_2023
93145,A,E,appartement,2005,110.0,136.0,2024-04-13,11,simule_distributions_ademe_2023
95173,E,C,appartement,1985,75.1,650.0,2024-04-14,11,simule_distributions_ademe_2023
93231,E,E,appartement,1967,23.8,688.0,2024-04-14,11,simule_distributions_ademe_2023
91202,E,E,immeuble,1983,50.9,516.0,2024-04-14,11,simule_distributions_ademe_2023
78341,D,G,immeuble,1987,26.7,170.0,2024-04-14,11,simule_distributions_ademe_2023
77138,F,D,maison,1944,75.5,506.0,2024-04-15,11,simule_distributions_ademe_2023
77261,D,C,appartement,1980,61.6,250.0,2024-04-15,11,simule_distributions_ademe_2023
77027,C,G,appartement,2001,71.4,327.0,2024-04-15,11,simule_distributions_ademe_2023
91318,D,F,maison,1975,103.0,221.0,2024-04-15,11,simule_distributions_ademe_2023
93150,D,E,maison,1975,95.0,257.0,2024-04-16,11,simule_distributions_ademe_2023
78309,D,G,maison,1967,72.3,213.0,2024-04-16,11,simule_distributions_ademe_2023
93319,E,D,maison,1986,46.5,432.0,2024-04-16,11,simule_distributions_ademe_2023
93287,C,E,appartement,2016,179.8,169.0,2024-04-16,11,simule_distributions_ademe_2023
93073,F,E,maison,1972,115.4,542.0,2024-04-17,11,simule_distributions_ademe_2023
95055,E,D,appartement,1971,168.3,508.0,2024-04-17,11,simule_distributions_ademe_2023
93173,D,F,appartement,1993,74.8,310.0,2024-04-17,11,simule_distributions_ademe_2023
93068,D,D,appartement,1993,156.8,245.0,2024-04-17,11,simule_distributions_ademe_2023
92054,D,C,appartement,1971,118.1,184.0,2024-04-18,11,simule_distributions_ademe_2023
91023,C,D,maison,1995,138.4,181.0,2024-04-18,11,simule_distributions_ademe_2023
95099,B,E,maison,2005,99.7,100.0,2024-04-18,11,simule_distributions_ademe_2023
92236,D,D,maison,1968,57.5,229.0,2024-04-18,11,simule_distributions_ademe_2023
93138,F,F,maison,1928,237.9,441.0,2024-04-19,11,simule_distributions_ademe_2023
78208,C,G,maison,1996,57.8,297.0,2024-04-19,11,simule_distributions_ademe_2023
94292,E,E,appartement,1985,31.4,632.0,2024-04-19,11,simule_distributions_ademe_2023
75063,C,F,appartement,2006,127.9,312.0,2024-04-19,11,simule_distributions_ademe_2023
78348,C,C,maison,1990,111.9,190.0,2024-04-20,11,simule_distributions_ademe_2023
94081,E,D,maison,1974,65.1,488.0,2024-04-20,11,simule_distributions_ademe_2023
95318,C,C,maison,1994,59.0,189.0,2024-04-20,11,simule_distributions_ademe_2023
92189,G,G,appartement,1973,81.2,559.0,2024-04-20,11,simule_distributions_ademe_2023
93033,D,F,maison,1971,32.3,158.0,2024-04-21,11,simule_distributions_ademe_2023
93191,D,D,appartement,1989,126.7,325.0,2024-04-21,11,simule_distributions_ademe_2023
75085,D,F,appartement,1986,98.1,234.0,2024-04-21,11,simule_distributions_ademe_2023
77159,C,D,maison,2019,194.8,261.0,2024-04-21,11,simule_distributions_ademe_2023
91211,G,F,maison,1962,67.3,554.0,2024-04-22,11,simule_distributions_ademe_2023
78216,D,F,immeuble,1988,150.1,253.0,2024-04-22,11,simule_distributions_ademe_2023
94297,F,D,maison,1968,25.8,424.0,2024-04-22,11,simule_distributions_ademe_2023
91294,D,D,appartement,1986,90.1,235.0,2024-04-22,11,simule_distributions_ademe_2023
92187,D,B,appartement,1983,37.8,288.0,2024-04-23,11,simule_distributions_ademe_2023
92291,C,G,maison,2009,94.4,284.0,2024-04-23,11,simule_distributions_ademe_2023
95131,F,F,maison,1947,66.2,584.0,2024-04-23,11,simule_distributions_ademe_2023
92379,D,E,appartement,1969,56.9,165.0,2024-04-24,11,simule_distributions_ademe_2023
77229,D,E,maison,1982,132.4,273.0,2024-04-24,11,simule_distributions_ademe_2023
95342,C,D,immeuble,2001,46.6,300.0,2024-04-24,11,simule_distributions_ademe_2023
91316,D,D,appartement,1987,60.6,236.0,2024-04-24,11,simule_distributions_ademe_2023
91198,B,F,maison,1993,116.2,53.0,2024-04-25,11,simule_distributions_ademe_2023
75039,G,C,appartement,1954,85.4,363.0,2024-04-25,11,simule_distributions_ademe_2023
95269,D,A,maison,1989,185.7,330.0,2024-04-25,11,simule_distributions_ademe_2023
77046,E,D,maison,1974,35.3,528.0,2024-04-25,11,simule_distributions_ademe_2023
91332,D,E,maison,1978,71.4,254.0,2024-04-26,11,simule_distributions_ademe_2023
77350,F,E,appartement,1966,41.2,391.0,2024-04-26,11,simule_distributions_ademe_2023
78296,E,G,appartement,1994,120.8,657.0,2024-04-26,11,simule_distributions_ademe_2023
93268,D,D,maison,1984,66.4,225.0,2024-04-26,11,simule_distributions_ademe_2023
78024,D,G,maison,1993,94.7,311.0,2024-04-27,11,simule_distributions_ademe_2023
77222,C,G,maison,1996,43.8,218.0,2024-04-27,11,simule_distributions_ademe_2023
78382,D,F,appartement,1985,107.3,330.0,2024-04-27,11,simule_distributions_ademe_2023
91390,E,G,appartement,1968,74.5,606.0,2024-04-27,11,simule_distributions_ademe_2023
92247,F,F,maison,1974,40.9,383.0,2024-04-28,11,simule_distributions_ademe_2023
75093,D,C,maison,1967,33.8,227.0,2024-04-28,11,simule_distributions_ademe_2023
95052,D,C,maison,1969,68.8,209.0,2024-04-28,11,simule_distributions_ademe_2023
94228,D,D,immeuble,1994,125.9,195.0,2024-04-28,11,simule_distributions_ademe_2023
92088,D,C,maison,1991,93.0,209.0,2024-04-29,11,simule_distributions_ademe_2023
92158,A,D,maison,1993,69.6,139.0,2024-04-29,11,simule_distributions_ademe_2023
93146,B,G,maison,2001,33.1,106.0,2024-04-29,11,simule_distributions_ademe_2023
95112,C,D,appartement,1990,106.5,160.0,2024-04-29,11,simule_distributions_ademe_2023
95238,D,E,maison,1983,58.9,173.0,2024-04-30,11,simule_distributions_ademe_2023
95302,G,D,maison,1939,109.9,492.0,2024-04-30,11,simule_distributions_ademe_2023
94294,C,C,maison,2013,36.8,316.0,2024-04-30,11,simule_distributions_ademe_2023
78154,C,D,maison,2019,65.1,194.0,2024-04-30,11,simule_distributions_ademe_2023
93326,C,D,maison,1993,101.2,168.0,2024-05-01,11,simule_distributions_ademe_2023
91367,C,D,maison,2016,183.2,258.0,2024-05-01,11,simule_distributions_ademe_2023
95251,C,B,appartement,1987,31.1,300.0,2024-05-01,11,simule_distributions_ademe_2023
93123,C,E,maison,2018,95.8,252.0,2024-05-01,11,simule_distributions_ademe_2023
94368,D,F,maison,1982,63.6,241.0,2024-05-02,11,simule_distributions_ademe_2023
95340,G,D,maison,1956,66.8,613.0,2024-05-02,11,simule_distributions_ademe_2023
94335,D,E,appartement,1973,93.8,203.0,2024-05-02,11,simule_distributions_ademe_2023
95013,E,D,maison,1975,18.0,541.0,2024-05-02,11,simule_distributions_ademe_2023
77076,C,B,appartement,1992,70.2,207.0,2024-05-03,11,simule_distributions_ademe_2023
92250,D,E,maison,1994,44.5,205.0,2024-05-03,11,simule_distributions_ademe_2023
94364,B,C,appartement,1995,80.1,133.0,2024-05-03,11,simule_distributions_ademe_2023
78106,G,E,maison,1929,58.4,622.0,2024-05-03,11,simule_distributions_ademe_2023
95213,F,G,appartement,1933,108.3,517.0,2024-05-04,11,simule_distributions_ademe_2023
94366,A,A,maison,2003,87.4,139.0,2024-05-04,11,simule_distributions_ademe_2023
92306,D,E,appartement,1976,74.1,269.0,2024-05-04,11,simule_distributions_ademe_2023
77227,E,E,appartement,1976,145.3,689.0,2024-05-05,11,simule_distributions_ademe_2023
95369,C,D,appartement,2004,88.1,190.0,2024-05-05,11,simule_distributions_ademe_2023
91242,D,D,immeuble,1967,141.2,192.0,2024-05-05,11,simule_distributions_ademe_2023
95189,B,D,maison,1989,51.3,52.0,2024-05-05,11,simule_distributions_ademe_2023
92071,D,F,appartement,1982,37.1,179.0,2024-05-06,11,simule_distributions_ademe_2023
77136,F,F,appartement,1931,142.6,576.0,2024-05-06,11,simule_distributions_ademe_2023
78399,C,B,appartement,1996,49.2,247.0,2024-05-06,11,simule_distributions_ademe_2023
95364,E,D,maison,1978,37.6,513.0,2024-05-06,11,simule_distributions_ademe_2023
92202,C,B,appartement,2001,133.1,288.0,2024-05-07,11,simule_distributions_ademe_2023
78267,F,E,appartement,1946,37.9,518.0,2024-05-07,11,simule_distributions_ademe_2023
94032,E,D,maison,1966,64.8,570.0,2024-05-07,11,simule_distributions_ademe_2023
91329,B,E,appartement,2013,60.9,96.0,2024-05-07,11,simule_distributions_ademe_2023
75092,F,E,appartement,1973,67.8,531.0,2024-05-08,11,simule_distributions_ademe_2023
94282,D,G,maison,1977,83.5,222.0,2024-05-08,11,simule_distributions_ademe_2023
95221,E,C,maison,1967,47.0,362.0,2024-05-08,11,simule_distributions_ademe_2023
91201,F,E,maison,1966,42.2,372.0,2024-05-08,11,simule_distributions_ademe_2023
95288,E,G,maison,1991,78.4,604.0,2024-05-09,11,simule_distributions_ademe_2023
75130,F,E,appartement,1951,25.6,349.0,2024-05-09,11,simule_distributions_ademe_2023
95057,E,F,maison,1986,100.1,421.0,2024-05-09,11,simule_distributions_ademe_2023
95217,E,E,appartement,1985,81.2,377.0,2024-05-09,11,simule_distributions_ademe_2023
93160,E,F,immeuble,1974,151.6,565.0,2024-05-10,11,simule_distributions_ademe_2023
91028,G,B,maison,1973,89.6,618.0,2024-05-10,11,simule_distributions_ademe_2023
91164,F,F,appartement,1960,56.1,605.0,2024-05-10,11,simule_distributions_ademe_2023
78217,E,D,appartement,1980,45.0,554.0,2024-05-10,11,simule_distributions_ademe_2023
94203,D,D,appartement,1983,48.5,267.0,2024-05-11,11,simule_distributions_ademe_2023
93233,E,C,appartement,1967,77.3,501.0,2024-05-11,11,simule_distributions_ademe_2023
77356,F,A,appartement,1971,73.1,678.0,2024-05-11,11,simule_distributions_ademe_2023
91238,E,E,maison,1990,55.4,647.0,2024-05-11,11,simule_distributions_ademe_2023
94180,D,E,maison,1976,51.8,286.0,2024-05-12,11,simule_distributions_ademe_2023
93361,D,D,immeuble,1985,87.6,289.0,2024-05-12,11,simule_distributions_ademe_2023
78067,F,E,appartement,1972,59.7,542.0,2024-05-12,11,simule_distributions_ademe_2023
94117,C,G,appartement,1985,56.7,243.0,2024-05-12,11,simule_distributions_ademe_2023
95215,E,E,appartement,1980,41.3,452.0,2024-05-13,11,simule_distributions_ademe_2023
92155,D,D,appartement,1994,146.4,209.0,2024-05-13,11,simule_distributions_ademe_2023
94308,E,D,maison,1987,72.9,677.0,2024-05-13,11,simule_distributions_ademe_2023
95299,A,G,appartement,2014,78.4,50.0,2024-05-13,11,simule_distributions_ademe_2023
94049,D,F,appartement,1982,101.9,294.0,2024-05-14,11,simule_distributions_ademe_2023
94357,D,B,appartement,1990,93.0,191.0,2024-05-14,11,simule_distributions_ademe_2023
94350,E,E,appartement,1988,67.8,424.0,2024-05-14,11,simule_distributions_ademe_2023
77018,E,D,maison,1984,51.0,584.0,2024-05-14,11,simule_distributions_ademe_2023
91347,E,D,maison,1988,109.9,485.0,2024-05-15,11,simule_distributions_ademe_2023
91266,F,B,maison,1937,92.7,617.0,2024-05-15,11,simule_distributions_ademe_2023
93155,D,B,maison,1969,115.8,165.0,2024-05-15,11,simule_distributions_ademe_2023
95388,C,B,maison,2008,47.1,188.0,2024-05-16,11,simule_distributions_ademe_2023
91234,E,G,appartement,1973,83.0,613.0,2024-05-16,11,simule_distributions_ademe_2023
78196,C,E,appartement,2012,71.5,243.0,2024-05-16,11,simule_distributions_ademe_2023
94351,B,E,maison,2006,54.5,58.0,2024-05-16,11,simule_distributions_ademe_2023
94086,G,A,appartement,1965,89.6,606.0,2024-05-17,11,simule_distributions_ademe_2023
91011,B,D,maison,2011,38.8,130.0,2024-05-17,11,simule_distributions_ademe_2023
91237,D,F,maison,1970,135.0,172.0,2024-05-17,11,simule_distributions_ademe_2023
91136,F,G,appartement,1958,92.2,518.0,2024-05-17,11,simule_distributions_ademe_2023
78216,B,E,maison,1986,30.0,75.0,2024-05-18,11,simule_distributions_ademe_2023
78243,A,G,appartement,2017,73.8,104.0,2024-05-18,11,simule_distributions_ademe_2023
91353,C,B,appartement,1987,124.7,283.0,2024-05-18,11,simule_distributions_ademe_2023
95270,E,F,maison,1992,99.2,479.0,2024-05-18,11,simule_distributions_ademe_2023
95217,G,E,maison,1969,51.6,632.0,2024-05-19,11,simule_distributions_ademe_2023
77108,E,E,maison,1965,85.3,689.0,2024-05-19,11,simule_distributions_ademe_2023
94027,D,F,maison,1968,72.3,264.0,2024-05-19,11,simule_distributions_ademe_2023
78199,F,E,appartement,1924,42.3,656.0,2024-05-19,11,simule_distributions_ademe_2023
77076,F,A,appartement,1947,97.1,509.0,2024-05-20,11,simule_distributions_ademe_2023
78037,D,A,maison,1969,75.1,152.0,2024-05-20,11,simule_distributions_ademe_2023
93387,F,E,maison,1964,56.3,481.0,2024-05-20,11,simule_distributions_ademe_2023
93093,D,F,maison,1985,78.9,203.0,2024-05-20,11,simule_distributions_ademe_2023
93202,D,D,appartement,1983,102.8,169.0,2024-05-21,11,simule_distributions_ademe_2023
92129,D,A,appartement,1983,22.6,190.0,2024-05-21,11,simule_distributions_ademe_2023
94359,D,G,maison,1992,116.4,195.0,2024-05-21,11,simule_distributions_ademe_2023
78198,C,C,appartement,2015,93.7,281.0,2024-05-21,11,simule_distributions_ademe_2023
93180,C,G,maison,2005,31.3,187.0,2024-05-22,11,simule_distributions_ademe_2023
94354,B,F,immeuble,2013,124.8,74.0,2024-05-22,11,simule_distributions_ademe_2023
92259,B,G,maison,2004,39.1,117.0,2024-05-22,11,simule_distributions_ademe_2023
91122,G,C,appartement,1964,165.0,692.0,2024-05-22,11,simule_distributions_ademe_2023
77237,F,G,appartement,1948,71.7,388.0,2024-05-23,11,simule_distributions_ademe_2023
93257,D,G,maison,1993,96.8,327.0,2024-05-23,11,simule_distributions_ademe_2023
94125,C,D,appartement,2002,38.5,202.0,2024-05-23,11,simule_distributions_ademe_2023
78200,B,B,maison,2001,58.7,81.0,2024-05-23,11,simule_distributions_ademe_2023
92133,D,G,appartement,1993,73.2,296.0,2024-05-24,11,simule_distributions_ademe_2023
92270,C,D,appartement,1987,46.0,310.0,2024-05-24,11,simule_distributions_ademe_2023
93213,D,F,appartement,1977,27.6,221.0,2024-05-24,11,simule_distributions_ademe_2023
78322,C,D,maison,2016,62.4,224.0,2024-05-24,11,simule_distributions_ademe_2023
95079,D,F,appartement,1977,57.1,184.0,2024-05-25,11,simule_distributions_ademe_2023
93380,C,C,maison,1987,83.4,193.0,2024-05-25,11,simule_distributions_ademe_2023
78156,D,F,appartement,1981,40.1,295.0,2024-05-25,11,simule_distributions_ademe_2023
77394,F,C,appartement,1944,77.4,679.0,2024-05-25,11,simule_distributions_ademe_2023
92379,E,G,maison,1983,57.2,507.0,2024-05-26,11,simule_distributions_ademe_2023
95036,E,G,appartement,1976,65.0,655.0,2024-05-26,11,simule_distributions_ademe_2023
78191,B,E,maison,2001,61.4,132.0,2024-05-26,11,simule_distributions_ademe_2023
75083,G,D,appartement,1947,43.0,492.0,2024-05-27,11,simule_distributions_ademe_2023
93254,G,C,immeuble,1935,49.8,442.0,2024-05-27,11,simule_distributions_ademe_2023
78337,G,D,maison,1931,40.8,480.0,2024-05-27,11,simule_distributions_ademe_2023
77130,B,E,appartement,1998,43.3,77.0,2024-05-27,11,simule_distributions_ademe_2023
95299,D,E,appartement,1991,124.2,190.0,2024-05-28,11,simule_distributions_ademe_2023
91089,C,D,maison,1992,113.8,321.0,2024-05-28,11,simule_distributions_ademe_2023
93319,C,C,maison,1986,60.7,314.0,2024-05-28,11,simule_distributions_ademe_2023
94296,E,F,maison,1979,42.8,496.0,2024-05-28,11,simule_distributions_ademe_2023
91145,E,F,appartement,1973,134.0,432.0,2024-05-29,11,simule_distributions_ademe_2023
95149,E,F,maison,1993,43.0,401.0,2024-05-29,11,simule_distributions_ademe_2023
78224,A,C,maison,2010,80.1,78.0,2024-05-29,11,simule_distributions_ademe_2023
94123,E,D,maison,1994,73.1,600.0,2024-05-29,11,simule_distributions_ademe_2023
93133,C,F,appartement,2003,66.8,245.0,2024-05-30,11,simule_distributions_ademe_2023
77248,F,G,appartement,1954,328.0,579.0,2024-05-30,11,simule_distributions_ademe_2023
93248,D,E,maison,1968,18.0,194.0,2024-05-30,11,simule_distributions_ademe_2023
91096,F,F,maison,1936,60.1,396.0,2024-05-30,11,simule_distributions_ademe_2023
95256,F,E,maison,1936,96.7,442.0,2024-05-31,11,simule_distributions_ademe_2023
93189,D,D,maison,1973,39.6,266.0,2024-05-31,11,simule_distributions_ademe_2023
75038,E,A,appartement,1971,79.9,370.0,2024-05-31,11,simule_distributions_ademe_2023
