code_insee_commune_actualise,etiquette_dpe,etiquette_ges,type_batiment,annee_construction,surface_habitable_logement,consommation_energie_primaire,date_reception_dpe,region_code,source
29199,G,F,maison,1960,49.6,626.0,2024-04-05,53,simule_distributions_ademe_2023
29371,F,E,appartement,1925,70.1,400.0,2024-04-05,53,simule_distributions_ademe_2023
22076,E,D,maison,1969,76.1,564.0,2024-04-05,53,simule_distributions_ademe_2023
56396,F,A,appartement,1939,121.4,585.0,2024-04-06,53,simule_distributions_ademe_2023
56094,F,E,maison,1942,65.2,602.0,2024-04-06,53,simule_distributions_ademe_2023
56128,D,G,maison,1982,33.0,227.0,2024-04-06,53,simule_distributions_ademe_2023
22321,G,E,maison,1921,29.9,502.0,2024-04-06,53,simule_distributions_ademe_2023
22022,F,D,maison,1930,120.9,624.0,2024-04-07,53,simule_distributions_ademe_2023
29218,C,G,appartement,1990,85.4,274.0,2024-04-07,53,simule_distributions_ademe_2023
56089,E,A,appartement,1975,37.0,629.0,2024-04-07,53,simule_distributions_ademe_2023
22291,F,G,immeuble,1966,59.9,461.0,2024-04-07,53,simule_distributions_ademe_2023
56190,C,F,appartement,2001,79.9,234.0,2024-04-08,53,simule_distributions_ademe_2023
56070,C,F,maison,2018,56.0,176.0,2024-04-08,53,simule_distributions_ademe_2023
29385,G,D,appartement,1972,81.8,549.0,2024-04-08,53,simule_distributions_ademe_2023
35015,D,E,appartement,1989,45.3,223.0,2024-04-08,53,simule_distributions_ademe_2023
35309,D,B,maison,1966,127.5,276.0,2024-04-09,53,simule_distributions_ademe_2023
56391,B,D,maison,1986,81.3,62.0,2024-04-09,53,simule_distributions_ademe_2023
22077,E,B,maison,1987,63.5,645.0,2024-04-09,53,simule_distributions_ademe_2023
29090,E,D,maison,1983,51.9,366.0,2024-04-09,53,simule_distributions_ademe_2023
35271,C,B,appartement,2014,94.6,209.0,2024-04-10,53,simule_distributions_ademe_2023
56224,B,E,maison,2011,54.7,87.0,2024-04-10,53,simule_distributions_ademe_2023
35091,G,B,maison,1964,51.8,677.0,2024-04-10,53,simule_distributions_ademe_2023
56308,C,F,maison,2011,77.8,225.0,2024-04-10,53,simule_distributions_ademe_2023
22050,C,C,appartement,2014,94.1,304.0,2024-04-11,53,simule_distributions_ademe_2023
56168,D,E,appartement,1975,164.3,278.0,2024-04-11,53,simule_distributions_ademe_2023
29211,F,D,maison,1943,96.3,340.0,2024-04-11,53,simule_distributions_ademe_2023
29099,F,C,maison,1945,172.8,628.0,2024-04-11,53,simule_distributions_ademe_2023
35366,D,E,appartement,1994,126.5,235.0,2024-04-12,53,simule_distributions_ademe_2023
29159,D,G,appartement,1971,88.8,203.0,2024-04-12,53,simule_distributions_ademe_2023
56064,F,E,appartement,1949,86.9,648.0,2024-04-12,53,simule_distributions_ademe_2023
22131,G,C,maison,1949,54.3,551.0,2024-04-13,53,simule_distributions_ademe_2023
56360,D,D,maison,1976,90.3,174.0,2024-04-13,53,simule_distributions_ademe_2023
35390,F,A,appartement,1943,50.9,356.0,2024-04-13,53,simule_distributions_ademe_2023
35216,D,E,maison,1987,131.2,226.0,2024-04-13,53,simule_distributions_ademe_2023
22104,D,E,appartement,1986,32.2,259.0,2024-04-14,53,simule_distributions_ademe_2023
22398,B,E,maison,2011,100.6,94.0,2024-04-14,53,simule_distributions_ademe_2023
56221,E,A,maison,1991,85.1,513.0,2024-04-14,53,simule_distributions_ademe_2023
56328,F,C,appartement,1947,70.8,442.0,2024-04-14,53,simule_distributions_ademe_2023
22249,E,F,appartement,1977,41.3,431.0,2024-04-15,53,simule_distributions_ademe_2023
35055,C,E,maison,2008,79.0,203.0,2024-04-15,53,simule_distributions_ademe_2023
29150,F,G,appartement,1958,56.5,649.0,2024-04-15,53,simule_distributions_ademe_2023
22095,E,C,maison,1973,59.8,356.0,2024-04-15,53,simule_distributions_ademe_2023
35008,E,G,maison,1975,38.9,405.0,2024-04-16,53,simule_distributions_ademe_2023
29243,D,F,maison,1988,74.4,199.0,2024-04-16,53,simule_distributions_ademe_2023
35104,E,E,maison,1981,77.6,616.0,2024-04-16,53,simule_distributions_ademe_2023
35298,E,F,appartement,1991,18.5,700.0,2024-04-16,53,simule_distributions_ademe_2023
35163,G,C,maison,1940,98.6,489.0,2024-04-17,53,simule_distributions_ademe_2023
35077,D,D,appartement,1979,73.7,328.0,2024-04-17,53,simule_distributions_ademe_2023
29267,F,F,maison,1923,75.8,344.0,2024-04-17,53,simule_distributions_ademe_2023
56303,F,D,maison,1960,111.3,347.0,2024-04-17,53,simule_distributions_ademe_2023
22242,E,E,maison,1986,108.5,563.0,2024-04-18,53,simule_distributions_ademe_2023
56326,C,E,maison,2010,24.7,255.0,2024-04-18,53,simule_distributions_ademe_2023
35170,B,F,appartement,2012,67.0,118.0,2024-04-18,53,simule_distributions_ademe_2023
56088,F,D,immeuble,1930,83.5,507.0,2024-04-18,53,simule_distributions_ademe_2023
35398,D,A,maison,1973,25.6,303.0,2024-04-19,53,simule_distributions_ademe_2023
56049,E,C,maison,1965,39.2,693.0,2024-04-19,53,simule_distributions_ademe_2023
22009,G,A,maison,1955,55.6,620.0,2024-04-19,53,simule_distributions_ademe_2023
22173,C,D,appartement,2013,60.8,310.0,2024-04-19,53,simule_distributions_ademe_2023
22024,F,G,appartement,1946,78.4,456.0,2024-04-20,53,simule_distributions_ademe_2023
22275,D,C,appartement,1975,38.6,207.0,2024-04-20,53,simule_distributions_ademe_2023
35394,F,G,maison,1923,49.6,333.0,2024-04-20,53,simule_distributions_ademe_2023
22016,G,E,appartement,1966,79.4,471.0,2024-04-20,53,simule_distributions_ademe_2023
29321,F,E,appartement,1965,79.1,651.0,2024-04-21,53,simule_distributions_ademe_2023
22085,E,F,maison,1979,85.5,661.0,2024-04-21,53,simule_distributions_ademe_2023
56232,A,C,maison,2019,106.5,69.0,2024-04-21,53,simule_distributions_ademe_2023
35057,D,C,appartement,1972,19.1,282.0,2024-04-21,53,simule_distributions_ademe_2023
35237,D,F,maison,1984,108.4,292.0,2024-04-22,53,simule_distributions_ademe_2023
35230,B,E,maison,2018,146.9,126.0,2024-04-22,53,simule_distributions_ademe_2023
22276,E,E,maison,1989,31.8,677.0,2024-04-22,53,simule_distributions_ademe_2023
22057,B,E,maison,1999,98.2,97.0,2024-04-22,53,simule_distributions_ademe_2023
35193,D,E,immeuble,1989,101.3,198.0,2024-04-23,53,simule_distributions_ademe_2023
35174,E,E,appartement,1966,21.5,619.0,2024-04-23,53,simule_distributions_ademe_2023
29377,F,B,maison,1954,97.2,685.0,2024-04-23,53,simule_distributions_ademe_2023
22337,D,D,appartement,1974,51.6,180.0,2024-04-24,53,simule_distributions_ademe_2023
29004,D,E,maison,1974,81.7,301.0,2024-04-24,53,simule_distributions_ademe_2023
35104,F,D,maison,1938,72.5,676.0,2024-04-24,53,simule_distributions_ademe_2023
22230,F,F,maison,1963,96.6,695.0,2024-04-24,53,simule_distributions_ademe_2023
56260,D,E,maison,1978,68.7,290.0,2024-04-25,53,simule_distributions_ademe_2023
56001,B,E,appartement,2011,77.1,142.0,2024-04-25,53,simule_distributions_ademe_2023
56188,E,C,maison,1968,74.0,406.0,2024-04-25,53,simule_distributions_ademe_2023
22160,F,C,maison,1925,30.6,395.0,2024-04-25,53,simule_distributions_ademe_2023
35118,E,C,appartement,1986,73.4,342.0,2024-04-26,53,simule_distributions_ademe_2023
35390,G,E,appartement,1923,44.4,696.0,2024-04-26,53,simule_distributions_ademe_2023
22368,F,D,appartement,1957,42.6,587.0,2024-04-26,53,simule_distributions_ademe_2023
29362,E,F,maison,1977,68.5,382.0,2024-04-26,53,simule_distributions_ademe_2023
56120,D,G,appartement,1978,93.9,160.0,2024-04-27,53,simule_distributions_ademe_2023
22298,E,E,appartement,1987,96.3,367.0,2024-04-27,53,simule_distributions_ademe_2023
56167,F,F,maison,1966,98.1,656.0,2024-04-27,53,simule_distributions_ademe_2023
22321,D,E,appartement,1983,142.4,324.0,2024-04-27,53,simule_distributions_ademe_2023
29086,A,D,appartement,1993,131.5,79.0,2024-04-28,53,simule_distributions_ademe_2023
35053,G,D,appartement,1939,159.8,414.0,2024-04-28,53,simule_distributions_ademe_2023
35355,D,E,maison,1987,53.5,253.0,2024-04-28,53,simule_distributions_ademe_2023
56014,B,D,appartement,2001,36.2,141.0,2024-04-28,53,simule_distributions_ademe_2023
29304,F,E,appartement,1954,51.4,454.0,2024-04-29,53,simule_distributions_ademe_2023
29379,A,F,maison,1985,38.4,60.0,2024-04-29,53,simule_distributions_ademe_2023
35356,C,G,appartement,2005,64.7,289.0,2024-04-29,53,simule_distributions_ademe_2023
29264,B,D,appartement,2009,47.7,53.0,2024-04-29,53,simule_distributions_ademe_2023
22062,C,D,maison,2014,78.5,301.0,2024-04-30,53,simule_distributions_ademe_2023
22202,G,D,maison,1954,110.8,364.0,2024-04-30,53,simule_distributions_ademe_2023
35124,A,D,appartement,2011,34.3,108.0,2024-04-30,53,simule_distributions_ademe_2023
22376,E,D,maison,1974,194.4,471.0,2024-04-30,53,simule_distributions_ademe_2023
56320,D,F,maison,1989,34.0,325.0,2024-05-01,53,simule_distributions_ademe_2023
29328,C,G,appartement,2009,148.9,294.0,2024-05-01,53,simule_distributions_ademe_2023
29387,F,D,maison,1923,55.0,344.0,2024-05-01,53,simule_distributions_ademe_2023
56099,C,E,appartement,1985,31.2,221.0,2024-05-01,53,simule_distributions_ademe_2023
56099,D,E,maison,1973,42.3,170.0,2024-05-02,53,simule_distributions_ademe_2023
29044,C,E,maison,1992,46.1,287.0,2024-05-02,53,simule_distributions_ademe_2023
29296,D,F,appartement,1976,55.1,254.0,2024-05-02,53,simule_distributions_ademe_2023
22011,D,D,appartement,1984,75.5,174.0,2024-05-02,53,simule_distributions_ademe_2023
35174,E,D,appartement,1985,39.5,483.0,2024-05-03,53,simule_distributions_ademe_2023
29368,B,G,appartement,2006,39.8,142.0,2024-05-03,53,simule_distributions_ademe_2023
56227,E,G,maison,1979,25.5,585.0,2024-05-03,53,simule_distributions_ademe_2023
35294,E,E,appartement,1970,61.2,664.0,2024-05-03,53,simule_distributions_ademe_2023
35040,G,D,appartement,1944,63.6,554.0,2024-05-04,53,simule_distributions_ademe_2023
29167,E,B,appartement,1971,69.8,455.0,2024-05-04,53,simule_distributions_ademe_2023
29131,G,E,maison,1922,97.3,636.0,2024-05-04,53,simule_distributions_ademe_2023
29101,E,B,appartement,1973,85.6,569.0,2024-05-05,53,simule_distributions_ademe_2023
56393,E,F,immeuble,1986,101.7,445.0,2024-05-05,53,simule_distributions_ademe_2023
22009,D,E,appartement,1984,61.1,188.0,2024-05-05,53,simule_distributions_ademe_2023
29041,D,E,maison,1970,46.1,228.0,2024-05-05,53,simule_distributions_ademe_2023
35214,E,E,maison,1973,74.7,508.0,2024-05-06,53,simule_distributions_ademe_2023
29298,B,C,appartement,1992,102.4,98.0,2024-05-06,53,simule_distributions_ademe_2023
56081,G,C,maison,1920,100.8,431.0,2024-05-06,53,simule_distributions_ademe_2023
22017,E,B,appartement,1968,122.1,491.0,2024-05-06,53,simule_distributions_ademe_2023
35001,D,G,immeuble,1981,37.1,234.0,2024-05-07,53,simule_distributions_ademe_2023
35155,C,F,maison,1995,47.6,300.0,2024-05-07,53,simule_distributions_ademe_2023
29065,C,G,appartement,2018,66.7,225.0,2024-05-07,53,simule_distributions_ademe_2023
35127,D,E,maison,1992,117.8,245.0,2024-05-07,53,simule_distributions_ademe_2023
35108,E,G,immeuble,1970,38.6,517.0,2024-05-08,53,simule_distributions_ademe_2023
22125,C,F,maison,2000,92.1,186.0,2024-05-08,53,simule_distributions_ademe_2023
22167,G,D,immeuble,1942,30.8,430.0,2024-05-08,53,simule_distributions_ademe_2023
56175,F,C,maison,1950,69.8,434.0,2024-05-08,53,simule_distributions_ademe_2023
56378,D,F,appartement,1973,95.3,225.0,2024-05-09,53,simule_distributions_ademe_2023
22236,F,G,maison,1942,55.7,354.0,2024-05-09,53,simule_distributions_ademe_2023
35071,F,E,appartement,1966,62.2,539.0,2024-05-09,53,simule_distributions_ademe_2023
56016,D,D,maison,1983,114.8,306.0,2024-05-09,53,simule_distributions_ademe_2023
29262,D,G,appartement,1990,34.4,156.0,2024-05-10,53,simule_distributions_ademe_2023
35344,B,E,maison,1985,78.0,146.0,2024-05-10,53,simule_distributions_ademe_2023
22155,D,F,maison,1989,72.5,189.0,2024-05-10,53,simule_distributions_ademe_2023
22076,F,F,appartement,1926,28.5,585.0,2024-05-10,53,simule_distributions_ademe_2023
56153,D,F,maison,1965,78.7,166.0,2024-05-11,53,simule_distributions_ademe_2023
35346,D,C,appartement,1994,111.9,181.0,2024-05-11,53,simule_distributions_ademe_2023
29152,D,E,appartement,1983,68.3,178.0,2024-05-11,53,simule_distributions_ademe_2023
22298,F,F,maison,1956,75.8,448.0,2024-05-11,53,simule_distributions_ademe_2023
35285,B,G,maison,1989,81.2,84.0,2024-05-12,53,simule_distributions_ademe_2023
29101,D,F,maison,1966,58.1,290.0,2024-05-12,53,simule_distributions_ademe_2023
22274,C,E,immeuble,2012,32.0,263.0,2024-05-12,53,simule_distributions_ademe_2023
56360,G,F,appartement,1921,36.0,425.0,2024-05-12,53,simule_distributions_ademe_2023
56048,G,D,appartement,1931,59.0,353.0,2024-05-13,53,simule_distributions_ademe_2023
29057,G,E,appartement,1966,107.1,649.0,2024-05-13,53,simule_distributions_ademe_2023
29317,E,B,maison,1988,76.1,388.0,2024-05-13,53,simule_distributions_ademe_2023
29264,F,E,appartement,1969,41.2,477.0,2024-05-13,53,simule_distributions_ademe_2023
22174,D,G,appartement,1991,59.2,294.0,2024-05-14,53,simule_distributions_ademe_2023
35208,G,D,appartement,1936,110.3,498.0,2024-05-14,53,simule_distributions_ademe_2023
29075,D,F,maison,1985,129.1,313.0,2024-05-14,53,simule_distributions_ademe_2023
35163,F,E,maison,1936,54.4,668.0,2024-05-14,53,simule_distributions_ademe_2023
29088,E,E,maison,1988,67.6,408.0,2024-05-15,53,simule_distributions_ademe_2023
29282,C,D,appartement,2002,87.3,180.0,2024-05-15,53,simule_distributions_ademe_2023
29244,E,E,appartement,1976,103.0,479.0,2024-05-15,53,simule_distributions_ademe_2023
22084,A,C,maison,2010,55.0,93.0,2024-05-16,53,simule_distributions_ademe_2023
22303,D,E,maison,1978,46.1,244.0,2024-05-16,53,simule_distributions_ademe_2023
22385,F,D,maison,1928,95.1,547.0,2024-05-16,53,simule_distributions_ademe_2023
29205,E,F,immeuble,1984,151.6,616.0,2024-05-16,53,simule_distributions_ademe_2023
35279,B,G,maison,2006,23.6,118.0,2024-05-17,53,simule_distributions_ademe_2023
22054,F,G,appartement,1946,71.0,477.0,2024-05-17,53,simule_distributions_ademe_2023
29092,B,E,maison,1993,47.8,142.0,2024-05-17,53,simule_distributions_ademe_2023
22245,F,G,appartement,1934,36.2,338.0,2024-05-17,53,simule_distributions_ademe_2023
35335,E,F,maison,1967,32.2,388.0,2024-05-18,53,simule_distributions_ademe_2023
35041,D,C,appartement,1974,70.8,213.0,2024-05-18,53,simule_distributions_ademe_2023
35353,F,C,appartement,1958,44.2,647.0,2024-05-18,53,simule_distributions_ademe_2023
35355,E,G,maison,1989,89.9,688.0,2024-05-18,53,simule_distributions_ademe_2023
56007,E,D,appartement,1990,69.9,526.0,2024-05-19,53,simule_distributions_ademe_2023
29038,D,E,appartement,1978,55.8,318.0,2024-05-19,53,simule_distributions_ademe_2023
22273,F,E,maison,1939,97.0,657.0,2024-05-19,53,simule_distributions_ademe_2023
29101,B,F,appartement,1992,178.1,118.0,2024-05-19,53,simule_distributions_ademe_2023
56222,E,E,immeuble,1986,188.9,556.0,2024-05-20,53,simule_distributions_ademe_2023
56347,G,C,maison,1953,174.2,431.0,2024-05-20,53,simule_distributions_ademe_2023
35248,C,E,immeuble,2010,43.3,297.0,2024-05-20,53,simule_distributions_ademe_2023
29084,A,C,appartement,1986,58.1,74.0,2024-05-20,53,simule_distributions_ademe_2023
29181,D,C,appartement,1992,74.8,301.0,2024-05-21,53,simule_distributions_ademe_2023
22322,A,B,maison,2011,56.4,111.0,2024-05-21,53,simule_distributions_ademe_2023
29219,E,E,appartement,1966,68.7,655.0,2024-05-21,53,simule_distributions_ademe_2023
35161,E,F,maison,1987,88.8,405.0,2024-05-21,53,simule_distributions_ademe_2023
22039,C,E,appartement,2012,43.7,197.0,2024-05-22,53,simule_distributions_ademe_2023
22138,D,G,appartement,1994,43.0,168.0,2024-05-22,53,simule_distributions_ademe_2023
56200,F,F,maison,1962,117.0,355.0,2024-05-22,53,simule_distributions_ademe_2023
22291,E,F,appartement,1977,67.6,477.0,2024-05-22,53,simule_distributions_ademe_2023
29134,G,D,maison,1933,33.2,511.0,2024-05-23,53,simule_distributions_ademe_2023
29296,A,E,maison,2008,64.5,100.0,2024-05-23,53,simule_distributions_ademe_2023
22280,E,D,maison,1965,293.0,510.0,2024-05-23,53,simule_distributions_ademe_2023
35080,F,F,appartement,1955,60.7,384.0,2024-05-23,53,simule_distributions_ademe_2023
35032,F,C,maison,1947,64.6,515.0,2024-05-24,53,simule_distributions_ademe_2023
22368,G,C,maison,1947,18.0,679.0,2024-05-24,53,simule_distributions_ademe_2023
35081,D,F,maison,1976,52.2,183.0,2024-05-24,53,simule_distributions_ademe_2023
35306,D,C,immeuble,1984,34.1,320.0,2024-05-24,53,simule_distributions_ademe_2023
35310,E,D,maison,1965,163.2,551.0,2024-05-25,53,simule_distributions_ademe_2023
22016,D,E,appartement,1994,85.5,176.0,2024-05-25,53,simule_distributions_ademe_2023
56084,F,B,appartement,1947,90.7,694.0,2024-05-25,53,simule_distributions_ademe_2023
22117,C,F,appartement,2014,82.6,272.0,2024-05-25,53,simule_distributions_ademe_2023
56141,C,E,appartement,2018,116.4,326.0,2024-05-26,53,simule_distributions_ademe_2023
35323,F,B,appartement,1932,44.8,405.0,2024-05-26,53,simule_distributions_ademe_2023
29198,D,F,appartement,1990,26.2,329.0,2024-05-26,53,simule_distributions_ademe_2023
56381,D,F,maison,1977,53.5,152.0,2024-05-27,53,simule_distributions_ademe_2023
35029,F,F,appartement,1924,37.0,456.0,2024-05-27,53,simule_distributions_ademe_2023
35289,D,B,maison,1977,55.2,223.0,2024-05-27,53,simule_distributions_ademe_2023
29038,E,F,maison,1979,65.6,635.0,2024-05-27,53,simule_distributions_ademe_2023
35126,E,F,maison,1987,55.7,523.0,2024-05-28,53,simule_distributions_ademe_2023
29054,E,A,appartement,1983,55.9,592.0,2024-05-28,53,simule_distributions_ademe_2023
35281,D,D,immeuble,1966,40.5,249.0,2024-05-28,53,simule_distributions_ademe_2023
29187,E,G,maison,1975,107.8,520.0,2024-05-28,53,simule_distributions_ademe_2023
56229,F,C,appartement,1969,108.9,534.0,2024-05-29,53,simule_distributions_ademe_2023
35110,E,D,appartement,1973,64.2,355.0,2024-05-29,53,simule_distributions_ademe_2023
56168,D,A,maison,1985,100.1,327.0,2024-05-29,53,simule_distributions_ademe_2023
56296,E,C,immeuble,1969,72.0,447.0,2024-05-29,53,simule_distributions_ademe_2023
56221,B,B,appartement,2002,39.7,86.0,2024-05-30,53,simule_distributions_ademe_2023
29065,D,F,immeuble,1967,100.0,272.0,2024-05-30,53,simule_distributions_ademe_2023
35071,D,F,appartement,1987,44.3,284.0,2024-05-30,53,simule_distributions_ademe_2023
56158,G,C,maison,1947,83.1,557.0,2024-05-30,53,simule_distributions_ademe_2023
56306,D,G,maison,1978,97.9,216.0,2024-05-31,53,simule_distributions_ademe_2023
35125,F,G,appartement,1945,60.9,571.0,2024-05-31,53,simule_distributions_ademe_2023
35070,E,F,appartement,1966,30.5,593.0,2024-05-31,53,simule_distributions_ademe_2023
35215,F,C,appartement,1930,46.0,613.0,2024-05-31,53,simule_distributions_ademe_2023
56221,D,G,appartement,1994,59.6,163.0,2024-06-01,53,simule_distributions_ademe_2023
35381,E,D,maison,1975,91.6,628.0,2024-06-01,53,simule_distributions_ademe_2023
29300,E,G,maison,1967,92.0,374.0,2024-06-01,53,simule_distributions_ademe_2023
56186,F,C,appartement,1957,52.0,451.0,2024-06-01,53,simule_distributions_ademe_2023
56246,E,D,maison,1987,87.1,497.0,2024-06-02,53,simule_distributions_ademe_2023
22180,D,C,appartement,1973,77.6,235.0,2024-06-02,53,simule_distributions_ademe_2023
56064,A,F,maison,2009,46.3,78.0,2024-06-02,53,simule_distributions_ademe_2023
35254,D,C,appartement,1979,40.3,199.0,2024-06-02,53,simule_distributions_ademe_2023
29249,B,D,maison,2003,87.4,134.0,2024-06-03,53,simule_distributions_ademe_2023
35262,D,A,maison,1994,47.2,300.0,2024-06-03,53,simule_distributions_ademe_2023
22087,E,E,appartement,1976,106.3,651.0,2024-06-03,53,simule_distributions_ademe_2023
56001,F,B,appartement,1953,91.9,405.0,2024-06-03,53,simule_distributions_ademe_2023
22073,B,E,appartement,2019,39.0,127.0,2024-06-04,53,simule_distributions_ademe_2023
22141,G,G,maison,1967,82.4,599.0,2024-06-04,53,simule_distributions_ademe_2023
56342,E,D,appartement,1967,95.3,514.0,2024-06-04,53,simule_distributions_ademe_2023
22013,B,D,appartement,2000,50.2,115.0,2024-06-04,53,simule_distributions_ademe_2023
29114,B,D,immeuble,2019,136.6,117.0,2024-06-05,53,simule_distributions_ademe_2023
29133,G,F,maison,1948,32.9,634.0,2024-06-05,53,simule_distributions_ademe_2023
56274,D,D,appartement,1969,67.7,255.0,2024-06-05,53,simule_distributions_ademe_2023
29273,B,F,maison,1996,79.2,95.0,2024-06-05,53,simule_distributions_ademe_2023
29393,E,E,maison,1968,52.6,489.0,2024-06-06,53,simule_distributions_ademe_2023
29044,D,G,maison,1984,70.3,256.0,2024-06-06,53,simule_distributions_ademe_2023
56373,D,D,appartement,1973,73.0,274.0,2024-06-06,53,simule_distributions_ademe_2023
35180,E,G,maison,1994,49.9,631.0,2024-06-07,53,simule_distributions_ademe_2023
22039,F,E,appartement,1962,23.0,669.0,2024-06-07,53,simule_distributions_ademe_2023
22300,G,E,maison,1960,57.2,453.0,2024-06-07,53,simule_distributions_ademe_2023
35308,E,A,maison,1973,60.6,345.0,2024-06-07,53,simule_distributions_ademe_2023
56056,E,D,appartement,1981,46.1,418.0,2024-06-08,53,simule_distributions_ademe_2023
56261,C,D,appartement,1985,54.7,283.0,2024-06-08,53,simule_distributions_ademe_2023
35339,D,D,appartement,1975,68.5,317.0,2024-06-08,53,simule_distributions_ademe_2023
22246,G,D,maison,1938,89.6,567.0,2024-06-08,53,simule_distributions_ademe_2023
56327,F,E,appartement,1920,85.8,377.0,2024-06-09,53,simule_distributions_ademe_2023
29360,C,D,appartement,2005,46.8,292.0,2024-06-09,53,simule_distributions_ademe_2023
56001,E,F,appartement,1971,28.0,633.0,2024-06-09,53,simule_distributions_ademe_2023
35170,E,C,maison,1967,48.3,615.0,2024-06-09,53,simule_distributions_ademe_2023
35137,D,G,appartement,1967,92.6,229.0,2024-06-10,53,simule_distributions_ademe_2023
29224,G,A,maison,1973,81.3,539.0,2024-06-10,53,simule_distributions_ademe_2023
56208,E,F,maison,1965,89.7,413.0,2024-06-10,53,simule_distributions_ademe_2023
56336,F,F,maison,1967,66.5,593.0,2024-06-10,53,simule_distributions_ademe_2023
29024,B,E,appartement,2009,137.0,89.0,2024-06-11,53,simule_distributions_ademe_2023
56019,D,E,appartement,1994,94.1,253.0,2024-06-11,53,simule_distributions_ademe_2023
35361,E,C,maison,1966,91.8,617.0,2024-06-11,53,simule_distributions_ademe_2023
35179,G,E,appartement,1970,166.1,334.0,2024-06-11,53,simule_distributions_ademe_2023
22205,F,E,appartement,1965,291.5,347.0,2024-06-12,53,simule_distributions_ademe_2023
29184,E,F,appartement,1981,62.1,471.0,2024-06-12,53,simule_distributions_ademe_2023
22324,E,E,maison,1966,82.5,511.0,2024-06-12,53,simule_distributions_ademe_2023
29338,F,E,appartement,1965,59.7,404.0,2024-06-12,53,simule_distributions_ademe_2023
22058,F,C,maison,1934,73.8,541.0,2024-06-13,53,simule_distributions_ademe_2023
56196,G,A,maison,1947,95.2,607.0,2024-06-13,53,simule_distributions_ademe_2023
22205,C,F,appartement,2019,42.2,239.0,2024-06-13,53,simule_distributions_ademe_2023
35350,D,F,maison,1970,55.8,272.0,2024-06-13,53,simule_distributions_ademe_2023
29188,F,D,appartement,1928,38.8,532.0,2024-06-14,53,simule_distributions_ademe_2023
22240,E,A,appartement,1968,107.8,616.0,2024-06-14,53,simule_distributions_ademe_2023
29052,C,F,appartement,2018,33.4,307.0,2024-06-14,53,simule_distributions_ademe_2023
22028,E,E,maison,1994,100.9,448.0,2024-06-14,53,simule_distributions_ademe_2023
29213,F,D,appartement,1967,77.6,682.0,2024-06-15,53,simule_distributions_ademe_2023
29036,D,C,maison,1971,91.6,154.0,2024-06-15,53,simule_distributions_ademe_2023
35229,F,D,appartement,1965,39.1,550.0,2024-06-15,53,simule_distributions_ademe_2023
35154,B,F,appartement,2012,69.4,119.0,2024-06-15,53,simule_distributions_ademe_2023
29245,D,C,maison,1978,122.6,208.0,2024-06-16,53,simule_distributions_ademe_2023
22150,D,G,appartement,1967,51.3,218.0,2024-06-16,53,simule_distributions_ademe_2023
56097,E,E,appartement,1986,26.1,445.0,2024-06-16,53,simule_distributions_ademe_2023
29301,D,D,appartement,1994,35.4,282.0,2024-06-16,53,simule_distributions_ademe_2023
35201,B,E,appartement,2007,56.2,51.0,2024-06-17,53,simule_distributions_ademe_2023
29024,E,E,immeuble,1973,36.3,462.0,2024-06-17,53,simule_distributions_ademe_2023
29154,B,F,appartement,2002,51.6,58.0,2024-06-17,53,simule_distributions_ademe_2023
56055,F,E,appartement,1944,28.4,544.0,2024-06-18,53,simule_distributions_ademe_2023
35260,B,D,appartement,2007,47.6,100.0,2024-06-18,53,simule_distributions_ademe_2023
29120,D,E,appartement,1994,64.5,200.0,2024-06-18,53,simule_distributions_ademe_2023
56009,C,D,appartement,1991,139.7,155.0,2024-06-18,53,simule_distributions_ademe_2023
56115,D,G,maison,1975,87.8,302.0,2024-06-19,53,simule_distributions_ademe_2023
22177,F,G,appartement,1936,27.5,535.0,2024-06-19,53,simule_distributions_ademe_2023
35004,D,D,maison,1985,49.3,158.0,2024-06-19,53,simule_distributions_ademe_2023
56036,B,D,maison,2001,30.4,114.0,2024-06-19,53,simule_distributions_ademe_2023
56019,F,B,maison,1954,103.7,554.0,2024-06-20,53,simule_distributions_ademe_2023
35306,E,F,maison,1992,112.6,425.0,2024-06-20,53,simule_distributions_ademe_2023
35110,E,C,maison,1992,138.7,426.0,2024-06-20,53,simule_distributions_ademe_2023
56240,G,C,appartement,1934,115.6,494.0,2024-06-20,53,simule_distributions_ademe_2023
35320,E,C,maison,1984,109.6,481.0,2024-06-21,53,simule_distributions_ademe_2023
35305,D,D,immeuble,1973,68.0,208.0,2024-06-21,53,simule_distributions_ademe_2023
29210,G,E,maison,1947,18.0,573.0,2024-06-21,53,simule_distributions_ademe_2023
35119,D,F,maison,1985,241.0,312.0,2024-06-21,53,simule_distributions_ademe_2023
35150,D,G,appartement,1974,55.2,157.0,2024-06-22,53,simule_distributions_ademe_2023
56007,A,E,maison,1998,45.9,86.0,2024-06-22,53,simule_distributions_ademe_2023
29325,D,F,maison,1977,38.1,300.0,2024-06-22,53,simule_distributions_ademe_2023
22233,A,E,appartement,1985,60.6,77.0,2024-06-22,53,simule_distributions_ademe_2023
22326,C,G,maison,1994,28.9,300.0,2024-06-23,53,simule_distributions_ademe_2023
56357,C,G,maison,2018,89.6,310.0,2024-06-23,53,simule_distributions_ademe_2023
56036,F,E,maison,1947,146.4,570.0,2024-06-23,53,simule_distributions_ademe_2023
22051,B,C,appartement,2009,47.9,108.0,2024-06-23,53,simule_distributions_ademe_2023
